freq,psd_x,psd_y,psd_z,psd_xyz
45.5,2.924e+04,3.072e+05,4.007e+06,4.344e+06
47.0,2.691e+04,2.385e+05,2.863e+06,3.128e+06
48.6,2.431e+04,1.828e+05,2.098e+06,2.305e+06
50.1,2.359e+04,1.402e+05,1.629e+06,1.792e+06
51.6,2.536e+04,9.887e+04,1.282e+06,1.406e+06
53.1,2.666e+04,6.548e+04,9.635e+05,1.056e+06
54.6,1.931e+04,5.573e+04,6.547e+05,7.298e+05
56.2,1.073e+04,5.654e+04,4.691e+05,5.364e+05
57.7,8.623e+03,6.460e+04,3.842e+05,4.575e+05
59.2,1.008e+04,5.783e+04,3.137e+05,3.817e+05
60.7,1.215e+04,3.682e+04,2.157e+05,2.647e+05
62.2,1.341e+04,2.365e+04,1.358e+05,1.728e+05
63.7,1.310e+04,2.036e+04,1.002e+05,1.337e+05
65.3,1.113e+04,3.071e+04,9.495e+04,1.368e+05
66.8,9.123e+03,6.069e+04,9.478e+04,1.646e+05
68.3,7.765e+03,1.220e+05,1.220e+05,2.518e+05
69.8,5.781e+03,2.381e+05,1.805e+05,4.245e+05
71.3,6.751e+03,4.141e+05,2.482e+05,6.690e+05
72.8,1.140e+04,5.915e+05,2.853e+05,8.882e+05
74.4,1.570e+04,6.219e+05,2.496e+05,8.873e+05
75.9,1.648e+04,5.294e+05,1.827e+05,7.286e+05
77.4,1.525e+04,4.103e+05,1.246e+05,5.502e+05
78.9,1.588e+04,3.348e+05,8.915e+04,4.398e+05
80.4,1.281e+04,2.903e+05,6.425e+04,3.673e+05
82.0,1.051e+04,2.484e+05,4.500e+04,3.040e+05
83.5,1.043e+04,2.076e+05,2.979e+04,2.478e+05
85.0,7.691e+03,1.688e+05,1.905e+04,1.955e+05
86.5,5.060e+03,1.350e+05,1.155e+04,1.516e+05
88.0,4.286e+03,1.073e+05,6.009e+03,1.176e+05
89.5,4.682e+03,9.140e+04,2.912e+03,9.899e+04
91.1,6.023e+03,7.524e+04,1.189e+03,8.245e+04
92.6,7.899e+03,5.756e+04,7.352e+02,6.619e+04
94.1,8.434e+03,4.389e+04,1.529e+03,5.386e+04
95.6,8.142e+03,3.111e+04,3.604e+03,4.286e+04
97.1,7.687e+03,1.894e+04,5.842e+03,3.247e+04
98.6,7.012e+03,9.923e+03,7.336e+03,2.427e+04
100.2,5.184e+03,5.815e+03,8.997e+03,2.000e+04
101.7,4.825e+03,3.887e+03,1.116e+04,1.987e+04
103.2,8.102e+03,3.261e+03,1.305e+04,2.441e+04
104.7,1.364e+04,3.806e+03,1.421e+04,3.165e+04
106.2,2.029e+04,5.221e+03,1.499e+04,4.050e+04
107.8,2.918e+04,5.871e+03,1.506e+04,5.011e+04
109.3,3.683e+04,5.454e+03,1.524e+04,5.752e+04
110.8,4.838e+04,6.018e+03,1.630e+04,7.070e+04
112.3,5.999e+04,6.678e+03,1.629e+04,8.296e+04
113.8,6.520e+04,7.096e+03,1.565e+04,8.795e+04
115.3,7.098e+04,6.797e+03,1.600e+04,9.378e+04
116.9,8.734e+04,7.789e+03,1.692e+04,1.121e+05
118.4,1.096e+05,1.069e+04,1.712e+04,1.375e+05
119.9,1.325e+05,1.315e+04,1.599e+04,1.617e+05
121.4,1.501e+05,1.475e+04,1.325e+04,1.781e+05
122.9,1.538e+05,1.901e+04,1.095e+04,1.837e+05
124.4,1.580e+05,2.648e+04,8.549e+03,1.931e+05
126.0,1.514e+05,3.229e+04,6.077e+03,1.897e+05
127.5,1.551e+05,3.926e+04,3.742e+03,1.981e+05
129.0,1.381e+05,5.692e+04,3.023e+03,1.981e+05
130.5,8.703e+04,7.141e+04,4.172e+03,1.626e+05
132.0,4.426e+04,5.904e+04,3.608e+03,1.069e+05
133.6,1.071e+04,1.923e+04,1.571e+03,3.151e+04
135.1,4.646e+02,2.159e+03,5.654e+02,3.189e+03
136.6,1.836e+02,1.726e+03,3.824e+02,2.292e+03
138.1,2.319e+02,1.338e+03,2.654e+02,1.836e+03
139.6,4.441e+02,1.115e+03,2.007e+02,1.760e+03
141.1,6.814e+02,9.942e+02,1.874e+02,1.863e+03
142.7,9.460e+02,1.026e+03,1.980e+02,2.170e+03
144.2,1.245e+03,1.065e+03,2.113e+02,2.521e+03
145.7,1.412e+03,1.041e+03,2.525e+02,2.706e+03
147.2,1.523e+03,1.200e+03,2.777e+02,3.001e+03
148.7,1.642e+03,1.697e+03,2.961e+02,3.635e+03
150.2,1.750e+03,2.287e+03,2.830e+02,4.320e+03
151.8,1.800e+03,2.708e+03,2.727e+02,4.781e+03
153.3,1.911e+03,3.069e+03,2.739e+02,5.253e+03
154.8,2.144e+03,4.289e+03,3.071e+02,6.740e+03
156.3,2.260e+03,4.956e+03,3.728e+02,7.589e+03
157.8,2.436e+03,5.127e+03,4.029e+02,7.966e+03
159.4,2.883e+03,5.573e+03,4.624e+02,8.919e+03
160.9,3.252e+03,5.851e+03,5.011e+02,9.604e+03
162.4,3.233e+03,5.100e+03,4.271e+02,8.760e+03
163.9,3.127e+03,3.886e+03,4.042e+02,7.417e+03
165.4,2.803e+03,3.353e+03,4.628e+02,6.619e+03
166.9,2.392e+03,3.651e+03,5.054e+02,6.549e+03
168.5,2.115e+03,3.592e+03,5.451e+02,6.252e+03
170.0,1.762e+03,3.168e+03,5.816e+02,5.512e+03
171.5,1.386e+03,2.493e+03,5.820e+02,4.461e+03
173.0,1.512e+03,2.079e+03,7.488e+02,4.340e+03
174.5,1.854e+03,1.929e+03,9.726e+02,4.756e+03
176.0,1.628e+03,1.946e+03,9.215e+02,4.495e+03
177.6,1.386e+03,2.254e+03,9.423e+02,4.582e+03
179.1,1.320e+03,2.896e+03,1.114e+03,5.330e+03
180.6,1.272e+03,2.920e+03,1.186e+03,5.378e+03
182.1,1.314e+03,2.518e+03,1.167e+03,4.998e+03
183.6,1.387e+03,2.097e+03,1.215e+03,4.699e+03
185.2,1.509e+03,1.913e+03,1.241e+03,4.663e+03
186.7,1.562e+03,1.866e+03,1.227e+03,4.654e+03
188.2,1.668e+03,1.903e+03,1.281e+03,4.852e+03
189.7,1.860e+03,2.201e+03,1.503e+03,5.564e+03
191.2,2.231e+03,2.430e+03,1.830e+03,6.491e+03
192.7,2.741e+03,2.670e+03,2.117e+03,7.527e+03
194.3,3.229e+03,3.045e+03,2.343e+03,8.616e+03
195.8,3.520e+03,3.422e+03,2.275e+03,9.218e+03
197.3,3.684e+03,3.777e+03,2.118e+03,9.579e+03
198.8,4.016e+03,4.042e+03,2.074e+03,1.013e+04
