freq,psd_x,psd_y,psd_z,psd_xyz
85.6,2.166e+05,2.236e+04,1.397e+05,3.787e+05
87.1,1.739e+05,1.895e+04,1.004e+05,2.932e+05
88.6,1.320e+05,1.496e+04,6.734e+04,2.143e+05
90.1,1.023e+05,1.228e+04,4.654e+04,1.612e+05
91.6,7.881e+04,1.154e+04,3.197e+04,1.223e+05
93.1,5.669e+04,1.270e+04,2.018e+04,8.957e+04
94.6,3.867e+04,1.317e+04,1.152e+04,6.335e+04
96.1,2.886e+04,1.250e+04,7.182e+03,4.854e+04
97.6,2.317e+04,1.087e+04,5.107e+03,3.914e+04
99.1,1.730e+04,8.240e+03,3.474e+03,2.902e+04
100.6,1.209e+04,6.123e+03,3.052e+03,2.126e+04
102.1,6.949e+03,5.484e+03,4.473e+03,1.691e+04
103.6,3.335e+03,7.064e+03,6.815e+03,1.721e+04
105.1,1.832e+03,9.223e+03,8.278e+03,1.933e+04
106.6,2.409e+03,9.918e+03,9.465e+03,2.179e+04
108.1,3.994e+03,1.053e+04,1.004e+04,2.457e+04
109.6,4.970e+03,1.108e+04,8.997e+03,2.505e+04
111.1,5.565e+03,1.072e+04,7.985e+03,2.427e+04
112.6,5.957e+03,9.506e+03,7.143e+03,2.261e+04
114.1,6.437e+03,7.691e+03,6.800e+03,2.093e+04
115.6,7.014e+03,5.539e+03,6.695e+03,1.925e+04
117.1,7.888e+03,3.821e+03,6.447e+03,1.816e+04
118.6,7.981e+03,4.116e+03,5.527e+03,1.762e+04
120.1,8.074e+03,5.954e+03,5.161e+03,1.919e+04
121.6,8.211e+03,8.092e+03,5.400e+03,2.170e+04
123.1,8.219e+03,9.868e+03,5.991e+03,2.408e+04
124.6,8.195e+03,1.152e+04,6.527e+03,2.625e+04
126.1,8.418e+03,1.146e+04,7.195e+03,2.708e+04
127.6,8.661e+03,1.191e+04,7.250e+03,2.782e+04
129.1,9.024e+03,1.063e+04,6.840e+03,2.649e+04
130.6,1.112e+04,8.525e+03,7.508e+03,2.715e+04
132.1,9.686e+03,5.798e+03,6.775e+03,2.226e+04
133.6,4.186e+03,4.772e+03,3.367e+03,1.233e+04
135.1,2.372e+03,4.847e+03,2.224e+03,9.443e+03
136.6,2.346e+03,4.719e+03,2.125e+03,9.190e+03
138.1,2.402e+03,4.150e+03,1.905e+03,8.457e+03
139.6,2.642e+03,3.715e+03,1.855e+03,8.212e+03
141.1,2.328e+03,3.454e+03,1.663e+03,7.445e+03
142.6,1.951e+03,3.305e+03,1.315e+03,6.571e+03
144.2,1.677e+03,3.383e+03,1.009e+03,6.070e+03
145.7,1.249e+03,3.458e+03,7.119e+02,5.419e+03
147.2,8.308e+02,3.627e+03,4.575e+02,4.915e+03
148.7,5.328e+02,3.804e+03,2.910e+02,4.628e+03
150.2,2.537e+02,3.733e+03,1.869e+02,4.173e+03
151.7,1.271e+02,3.737e+03,1.598e+02,4.024e+03
153.2,1.633e+02,3.660e+03,1.833e+02,4.007e+03
154.7,1.947e+02,3.239e+03,1.709e+02,3.605e+03
156.2,2.628e+02,2.446e+03,1.470e+02,2.855e+03
157.7,3.003e+02,1.863e+03,1.339e+02,2.297e+03
159.2,2.822e+02,1.671e+03,1.282e+02,2.081e+03
160.7,2.986e+02,1.303e+03,1.383e+02,1.740e+03
162.2,3.035e+02,1.058e+03,1.844e+02,1.546e+03
163.7,2.873e+02,9.621e+02,2.097e+02,1.459e+03
165.2,3.749e+02,9.930e+02,1.606e+02,1.528e+03
166.7,3.988e+02,1.076e+03,1.236e+02,1.598e+03
168.2,3.698e+02,1.130e+03,1.204e+02,1.620e+03
169.7,3.069e+02,9.734e+02,1.129e+02,1.393e+03
171.2,3.224e+02,9.270e+02,1.241e+02,1.374e+03
172.7,4.107e+02,9.022e+02,1.481e+02,1.461e+03
174.2,5.794e+02,9.267e+02,1.674e+02,1.674e+03
175.7,6.836e+02,1.021e+03,1.513e+02,1.856e+03
177.2,8.187e+02,1.032e+03,1.499e+02,2.001e+03
178.7,8.123e+02,9.995e+02,1.460e+02,1.958e+03
180.2,6.915e+02,9.234e+02,1.226e+02,1.738e+03
181.7,6.249e+02,7.960e+02,1.146e+02,1.535e+03
183.2,6.277e+02,7.190e+02,1.243e+02,1.471e+03
184.7,6.984e+02,6.579e+02,1.221e+02,1.478e+03
186.2,8.468e+02,6.416e+02,1.254e+02,1.614e+03
187.7,1.100e+03,6.800e+02,1.358e+02,1.916e+03
189.2,1.402e+03,6.737e+02,1.611e+02,2.237e+03
190.7,1.678e+03,6.224e+02,1.855e+02,2.486e+03
192.2,2.055e+03,5.733e+02,2.476e+02,2.876e+03
193.7,2.381e+03,5.224e+02,2.912e+02,3.194e+03
195.2,2.590e+03,6.102e+02,3.311e+02,3.531e+03
196.7,2.218e+03,7.960e+02,3.866e+02,3.401e+03
198.2,1.862e+03,7.881e+02,4.428e+02,3.093e+03
199.7,1.734e+03,7.569e+02,4.300e+02,2.921e+03
