freq,psd_x,psd_y,psd_z,psd_xyz
79.5,6.195e+05,7.311e+03,2.395e+03,6.292e+05
81.0,5.168e+05,7.056e+03,3.100e+03,5.269e+05
82.5,4.284e+05,5.725e+03,3.132e+03,4.372e+05
83.9,3.741e+05,3.475e+03,2.882e+03,3.805e+05
85.4,3.294e+05,2.553e+03,2.862e+03,3.348e+05
86.9,2.836e+05,2.819e+03,3.407e+03,2.898e+05
88.3,2.427e+05,2.852e+03,3.861e+03,2.494e+05
89.8,2.033e+05,2.250e+03,3.652e+03,2.092e+05
91.3,1.723e+05,1.674e+03,2.959e+03,1.769e+05
92.8,1.462e+05,1.333e+03,2.520e+03,1.501e+05
94.2,1.263e+05,1.195e+03,2.336e+03,1.299e+05
95.7,1.075e+05,1.153e+03,2.164e+03,1.108e+05
97.2,7.790e+04,1.882e+03,1.945e+03,8.172e+04
98.6,5.033e+04,4.031e+03,2.294e+03,5.666e+04
100.1,4.872e+04,5.921e+03,3.178e+03,5.782e+04
101.6,5.405e+04,8.373e+03,3.715e+03,6.614e+04
103.1,6.200e+04,1.272e+04,4.036e+03,7.876e+04
104.5,7.132e+04,1.810e+04,4.486e+03,9.390e+04
106.0,7.371e+04,2.097e+04,5.293e+03,9.997e+04
107.5,6.698e+04,2.162e+04,6.419e+03,9.502e+04
109.0,6.433e+04,2.325e+04,8.277e+03,9.586e+04
110.4,5.767e+04,2.361e+04,9.472e+03,9.076e+04
111.9,4.999e+04,2.704e+04,1.043e+04,8.746e+04
113.4,4.169e+04,2.649e+04,1.187e+04,8.005e+04
114.8,3.085e+04,1.737e+04,1.233e+04,6.055e+04
116.3,2.225e+04,1.251e+04,1.380e+04,4.856e+04
117.8,1.618e+04,9.538e+03,1.606e+04,4.177e+04
119.3,1.071e+04,6.491e+03,1.766e+04,3.486e+04
120.7,6.343e+03,4.184e+03,1.860e+04,2.913e+04
122.2,3.687e+03,3.604e+03,1.891e+04,2.620e+04
123.7,3.160e+03,4.997e+03,1.820e+04,2.636e+04
125.1,3.434e+03,8.188e+03,1.605e+04,2.767e+04
126.6,2.467e+03,1.129e+04,1.661e+04,3.037e+04
128.1,1.900e+03,1.376e+04,1.694e+04,3.260e+04
129.6,3.152e+03,1.731e+04,1.655e+04,3.701e+04
131.0,5.707e+03,1.346e+04,1.805e+04,3.722e+04
132.5,6.252e+03,7.005e+03,1.686e+04,3.012e+04
134.0,4.541e+03,3.517e+03,6.565e+03,1.462e+04
135.5,3.860e+03,2.427e+03,2.005e+03,8.291e+03
136.9,4.026e+03,3.048e+03,1.652e+03,8.726e+03
138.4,4.708e+03,3.704e+03,1.453e+03,9.866e+03
139.9,5.427e+03,4.066e+03,1.309e+03,1.080e+04
141.3,5.573e+03,5.232e+03,1.233e+03,1.204e+04
142.8,5.719e+03,6.606e+03,1.394e+03,1.372e+04
144.3,5.828e+03,7.454e+03,1.639e+03,1.492e+04
145.8,5.685e+03,8.105e+03,1.726e+03,1.552e+04
147.2,5.380e+03,8.256e+03,1.742e+03,1.538e+04
148.7,4.946e+03,7.621e+03,1.873e+03,1.444e+04
150.2,4.537e+03,6.760e+03,2.023e+03,1.332e+04
151.7,4.646e+03,5.931e+03,2.135e+03,1.271e+04
153.1,5.548e+03,5.133e+03,2.411e+03,1.309e+04
154.6,7.769e+03,3.243e+03,2.795e+03,1.381e+04
156.1,1.020e+04,2.068e+03,3.037e+03,1.530e+04
157.5,1.276e+04,1.551e+03,3.390e+03,1.770e+04
159.0,1.567e+04,8.725e+02,3.656e+03,2.019e+04
160.5,1.725e+04,8.156e+02,3.605e+03,2.167e+04
162.0,1.784e+04,1.017e+03,3.490e+03,2.235e+04
163.4,1.888e+04,1.220e+03,3.754e+03,2.386e+04
164.9,2.163e+04,1.518e+03,4.234e+03,2.738e+04
166.4,2.395e+04,2.120e+03,4.121e+03,3.019e+04
167.8,2.398e+04,2.582e+03,3.989e+03,3.055e+04
169.3,2.429e+04,2.981e+03,3.931e+03,3.121e+04
170.8,2.558e+04,3.395e+03,3.834e+03,3.281e+04
172.3,2.789e+04,3.789e+03,4.072e+03,3.575e+04
173.7,3.337e+04,4.377e+03,4.046e+03,4.179e+04
175.2,3.822e+04,4.378e+03,3.767e+03,4.636e+04
176.7,3.808e+04,3.496e+03,3.227e+03,4.481e+04
178.2,3.763e+04,2.593e+03,2.599e+03,4.283e+04
179.6,3.769e+04,2.090e+03,2.079e+03,4.186e+04
181.1,3.549e+04,2.195e+03,1.736e+03,3.942e+04
182.6,3.216e+04,2.758e+03,1.740e+03,3.666e+04
184.0,2.954e+04,3.334e+03,1.960e+03,3.483e+04
185.5,2.747e+04,3.714e+03,2.322e+03,3.351e+04
187.0,2.783e+04,3.540e+03,2.387e+03,3.376e+04
188.5,3.107e+04,3.376e+03,2.404e+03,3.685e+04
189.9,3.040e+04,3.268e+03,2.277e+03,3.594e+04
191.4,2.840e+04,3.732e+03,2.387e+03,3.452e+04
192.9,2.847e+04,4.611e+03,2.917e+03,3.599e+04
194.4,3.190e+04,5.203e+03,3.493e+03,4.059e+04
195.8,3.196e+04,6.233e+03,3.744e+03,4.194e+04
197.3,3.233e+04,7.402e+03,3.876e+03,4.361e+04
198.8,3.328e+04,7.776e+03,4.101e+03,4.516e+04
