freq,psd_x,psd_y,psd_z,psd_xyz
52.9,2.010e+04,1.118e+06,3.989e+05,1.537e+06
54.5,1.829e+04,6.351e+05,2.051e+05,8.585e+05
56.0,1.909e+04,4.347e+05,1.162e+05,5.701e+05
57.5,3.353e+04,3.484e+05,7.731e+04,4.592e+05
59.0,3.167e+04,2.340e+05,5.038e+04,3.160e+05
60.5,1.967e+04,1.363e+05,3.131e+04,1.873e+05
62.0,1.239e+04,9.302e+04,2.082e+04,1.262e+05
63.5,8.472e+03,1.174e+05,1.625e+04,1.421e+05
65.0,7.169e+03,2.599e+05,1.764e+04,2.847e+05
66.6,9.589e+03,4.140e+05,1.969e+04,4.433e+05
68.1,1.259e+04,4.428e+05,1.736e+04,4.727e+05
69.6,1.315e+04,4.059e+05,1.348e+04,4.326e+05
71.1,1.452e+04,3.485e+05,9.888e+03,3.729e+05
72.6,1.609e+04,3.002e+05,7.683e+03,3.240e+05
74.1,1.719e+04,2.577e+05,6.964e+03,2.818e+05
75.6,1.752e+04,2.275e+05,7.549e+03,2.526e+05
77.1,1.585e+04,2.064e+05,6.584e+03,2.288e+05
78.7,1.240e+04,1.850e+05,4.956e+03,2.024e+05
80.2,1.009e+04,1.766e+05,4.098e+03,1.908e+05
81.7,7.974e+03,1.793e+05,3.623e+03,1.909e+05
83.2,5.125e+03,1.820e+05,3.341e+03,1.905e+05
84.7,3.161e+03,1.780e+05,3.063e+03,1.842e+05
86.2,2.324e+03,1.707e+05,2.567e+03,1.756e+05
87.7,1.493e+03,1.690e+05,2.030e+03,1.725e+05
89.2,1.487e+03,1.665e+05,1.870e+03,1.699e+05
90.8,3.751e+03,1.702e+05,1.727e+03,1.756e+05
92.3,8.273e+03,1.549e+05,1.348e+03,1.645e+05
93.8,1.473e+04,1.193e+05,1.080e+03,1.351e+05
95.3,1.606e+04,9.312e+04,1.200e+03,1.104e+05
96.8,1.443e+04,7.310e+04,1.860e+03,8.940e+04
98.3,1.606e+04,5.320e+04,2.882e+03,7.214e+04
99.8,1.489e+04,4.099e+04,4.072e+03,5.995e+04
101.3,1.031e+04,3.219e+04,5.190e+03,4.769e+04
102.9,1.198e+04,2.648e+04,6.357e+03,4.482e+04
104.4,1.966e+04,2.677e+04,7.288e+03,5.372e+04
105.9,3.368e+04,3.425e+04,8.207e+03,7.614e+04
107.4,4.613e+04,4.766e+04,8.193e+03,1.020e+05
108.9,5.836e+04,6.236e+04,8.209e+03,1.289e+05
110.4,8.122e+04,7.747e+04,8.124e+03,1.668e+05
111.9,9.723e+04,8.420e+04,6.838e+03,1.883e+05
113.4,1.000e+05,8.509e+04,4.999e+03,1.901e+05
115.0,1.065e+05,9.368e+04,3.371e+03,2.035e+05
116.5,1.024e+05,9.478e+04,2.100e+03,1.993e+05
118.0,9.409e+04,9.418e+04,1.360e+03,1.896e+05
119.5,8.524e+04,9.397e+04,1.069e+03,1.803e+05
121.0,7.765e+04,9.692e+04,1.040e+03,1.756e+05
122.5,6.962e+04,1.043e+05,1.361e+03,1.753e+05
124.0,5.822e+04,1.148e+05,2.146e+03,1.752e+05
125.5,4.661e+04,1.215e+05,2.944e+03,1.710e+05
127.1,3.761e+04,1.242e+05,3.145e+03,1.650e+05
128.6,3.419e+04,1.346e+05,3.394e+03,1.722e+05
130.1,2.599e+04,1.216e+05,4.517e+03,1.521e+05
131.6,1.536e+04,9.835e+04,4.396e+03,1.181e+05
133.1,6.200e+03,5.020e+04,2.270e+03,5.867e+04
134.6,8.522e+02,4.481e+03,5.592e+02,5.892e+03
136.1,5.254e+02,6.530e+02,6.289e+02,1.807e+03
137.6,6.832e+02,8.402e+02,6.812e+02,2.205e+03
139.2,1.018e+03,1.278e+03,8.571e+02,3.153e+03
140.7,1.429e+03,1.365e+03,1.237e+03,4.030e+03
142.2,1.628e+03,1.281e+03,1.946e+03,4.855e+03
143.7,1.688e+03,1.756e+03,2.524e+03,5.968e+03
145.2,1.802e+03,2.721e+03,2.586e+03,7.109e+03
146.7,2.096e+03,3.616e+03,2.231e+03,7.943e+03
148.2,2.635e+03,4.414e+03,1.999e+03,9.047e+03
149.8,3.356e+03,4.569e+03,1.855e+03,9.780e+03
151.3,3.152e+03,3.506e+03,1.484e+03,8.143e+03
152.8,2.514e+03,2.567e+03,1.261e+03,6.342e+03
154.3,1.668e+03,1.986e+03,1.056e+03,4.710e+03
155.8,1.291e+03,1.623e+03,8.151e+02,3.729e+03
157.3,1.060e+03,1.188e+03,6.450e+02,2.893e+03
158.8,1.008e+03,8.958e+02,4.965e+02,2.400e+03
160.3,1.003e+03,8.318e+02,4.856e+02,2.320e+03
161.9,1.019e+03,1.092e+03,5.958e+02,2.706e+03
163.4,1.308e+03,1.458e+03,6.312e+02,3.397e+03
164.9,1.754e+03,2.066e+03,8.204e+02,4.641e+03
166.4,2.188e+03,2.950e+03,9.694e+02,6.107e+03
167.9,2.467e+03,3.384e+03,1.092e+03,6.943e+03
169.4,2.825e+03,3.636e+03,1.283e+03,7.744e+03
170.9,3.048e+03,3.671e+03,1.423e+03,8.142e+03
172.4,2.952e+03,3.396e+03,1.443e+03,7.792e+03
174.0,2.967e+03,3.136e+03,1.558e+03,7.662e+03
175.5,3.154e+03,3.011e+03,1.729e+03,7.894e+03
177.0,3.747e+03,3.177e+03,2.037e+03,8.961e+03
178.5,4.413e+03,3.739e+03,2.471e+03,1.062e+04
180.0,4.044e+03,3.879e+03,2.556e+03,1.048e+04
181.5,3.707e+03,3.697e+03,2.398e+03,9.801e+03
183.0,4.055e+03,3.689e+03,2.563e+03,1.031e+04
184.5,3.906e+03,3.597e+03,2.732e+03,1.023e+04
186.1,3.607e+03,3.253e+03,2.784e+03,9.644e+03
187.6,3.500e+03,2.841e+03,2.765e+03,9.106e+03
189.1,3.626e+03,2.412e+03,2.849e+03,8.887e+03
190.6,3.600e+03,1.976e+03,3.133e+03,8.709e+03
192.1,3.634e+03,1.606e+03,3.550e+03,8.790e+03
193.6,4.153e+03,1.639e+03,4.249e+03,1.004e+04
195.1,5.031e+03,2.013e+03,4.866e+03,1.191e+04
196.6,4.824e+03,2.290e+03,4.808e+03,1.192e+04
198.2,4.817e+03,2.466e+03,4.668e+03,1.195e+04
199.7,4.519e+03,2.565e+03,4.413e+03,1.150e+04
